NAME	TITLE	SCORE	
RNPEP		0.32733563	
CTNNB1		0.32715064	
CAMK2N1		0.32709482	
CLN8		0.32705638	
STK39		0.32700792	
CYP2R1		0.32675725	
EIF4H		0.32667333	
COG7		0.3264249	
DMRTA1		0.32633513	
C16orf74		0.32631928	
TMBIM6		0.32627824	
APC		0.3261345	
NCKAP1		0.32606596	
GSPT1		0.32594776	
ZNF79		0.32593966	
ZNF837		0.32590395	
TAPT1		0.32588807	
TYMS		0.32559752	
CTC-329H14.4		0.3255841	
MMP15		0.32556063	
TBXAS1		0.32552934	
SNHG11		0.3254262	
ATP2C1		0.32520166	
ZNF814		0.32516485	
CD59		0.32512876	
TRRAP		0.32498258	
TUBE1		0.32485634	
AC093323.3		0.32480446	
SETD5		0.32479402	
RBM47		0.32472098	
ZNF212		0.3246148	
TMED3		0.32441726	
NDUFB10		0.32427144	
C2orf15		0.32416928	
ZFPM1		0.32403532	
SLC45A4		0.32387784	
MIB1		0.3238751	
DDX5		0.32361665	
NR4A1		0.3233041	
AURKAIP1		0.32323357	
PCBP1		0.3232176	
TAOK1		0.32319498	
SH3BGRL3		0.32306966	
OST4		0.32288146	
UBFD1		0.32281137	
CNOT2		0.3227415	
MNT		0.3227217	
CAMP		0.32243025	
SF1		0.32242402	
EBP		0.3222966	
AC068580.6		0.3222123	
RP11-964E11.2		0.32214358	
LENG8		0.32212695	
CASD1		0.3221238	
NR1I3		0.32191065	
MYBPHL		0.32182208	
PAIP2B		0.32176772	
UBA52		0.32161245	
DECR1		0.321428	
C19orf43		0.3213921	
CAPZA1		0.3212825	
KIAA0232		0.32119948	
SLC44A1		0.32117292	
LMO3		0.3211511	
ATP5D		0.3211424	
ROCK1		0.32114083	
UBE2K		0.3210459	
SRD5A3		0.32101312	
ST3GAL3		0.32100877	
SNX5		0.3209927	
FAM193B		0.32094917	
CCNL1		0.32092696	
LATS1		0.32090712	
RP11-757G1.6		0.3208565	
SLC31A1		0.32067874	
ARHGEF38		0.32057932	
LAMTOR5		0.32047087	
TIMM21		0.32040974	
ATP5S		0.3203864	
PEG10		0.32035235	
C2orf42		0.32027304	
GPD2		0.32020223	
ASB14		0.3199133	
YPEL3		0.3197488	
MFN2		0.31949523	
LPIN3		0.31938422	
TTC8		0.31937706	
MICALL2		0.3193143	
AF131215.9		0.31921297	
RP11-120K24.5		0.31920093	
C19orf47		0.31904057	
WWOX		0.31895652	
CDC6		0.31889364	
VWA5A		0.3187875	
ZNF777		0.31877688	
NME3		0.31862104	
RFWD2		0.31861547	
C1orf63		0.3184624	
TFAP2E		0.3183846	
A4GALT		0.31823856	
NDUFA13		0.31813744	
BRICD5		0.3180643	
AQP6		0.31797898	
TUBGCP4		0.31750268	
PRR15L		0.31749654	
UHRF2		0.31716126	
GCOM1		0.31709334	
TNRC6B		0.31703573	
ATP1B3		0.31682977	
RP11-831H9.16		0.31681937	
ANKRD39		0.3167414	
DENND1C		0.31669396	
VPS33A		0.31665975	
MAN1C1		0.3163942	
EBNA1BP2		0.31632936	
ZNF790		0.31632507	
SPAG1		0.31616074	
SH3BP1		0.31600124	
PDZRN3		0.31573156	
CHCHD1		0.31557664	
CTD-2583A14.11		0.31539983	
RAVER1		0.31537464	
GGT2		0.3152649	
YWHAQ		0.31525734	
HIC2		0.31498152	
EIF2B1		0.3149694	
MSANTD4		0.31484652	
ZNF580		0.3148407	
DHX40		0.31430656	
TMUB1		0.31430545	
SYNE4		0.31426182	
DDX56		0.31417903	
RP11-159G9.5		0.3141236	
CNPY2		0.31390652	
PPM1D		0.3137483	
PI3		0.3135804	
ATF4		0.31354535	
CRYM		0.31353346	
SYNRG		0.31349573	
DNALI1		0.31320322	
TRAPPC5		0.3131703	
C1orf192		0.31310037	
SUGP2		0.31288347	
PLAG1		0.31279838	
BCAM		0.3126368	
KRTAP5-1		0.31256953	
EML1		0.31255057	
WDR45B		0.3125157	
RARS		0.31251252	
C10orf54		0.31250757	
IGFBP2		0.3120917	
RBBP6		0.31204697	
RP11-727A23.5		0.31198475	
NPM3		0.3119841	
PARM1		0.3118339	
SMTNL2		0.3116855	
POM121		0.311468	
AC093724.2		0.31146163	
LCN2		0.31143385	
RPS6KA3		0.31138533	
DHRS7B		0.31128296	
PRMT1		0.31117234	
SMNDC1		0.3110471	
CENPP		0.31086966	
MAD1L1		0.31072295	
WLS		0.31063464	
SEC61B		0.31063387	
PCDHGA6		0.3105567	
PLEKHD1		0.3103953	
ADRB2		0.30990073	
TSEN34		0.30976903	
ZNF780B		0.30932853	
HN1		0.30932182	
SPIN4		0.30931348	
RNF123		0.30897203	
COX14		0.30896044	
PCDHGB7		0.30893147	
WNT2B		0.30883715	
LRRC27		0.30864444	
BRCA1		0.30830795	
EPB41L4A		0.30817568	
SLAMF7		0.30789092	
BRAT1		0.3078619	
TXNDC9		0.3078149	
AC004967.7		0.30772778	
BMS1P5		0.30745348	
TRAPPC6B		0.30735612	
HAGH		0.30730087	
C1orf168		0.3072953	
MRE11A		0.30703628	
NABP2		0.30694583	
ZFAND3		0.3067983	
PCCB		0.3066383	
AVPI1		0.30645573	
NANOS1		0.30624703	
LINC00885		0.30604947	
FGF13		0.30586928	
DHX36		0.30585447	
CTD-2537I9.12		0.30576214	
SLC16A12		0.3055721	
WBP1		0.3055035	
ANKRD54		0.30543795	
AC144831.1		0.30540305	
ADH5		0.3053229	
GOLGA3		0.30516943	
RP11-658F2.8		0.30504197	
DNMT3A		0.30503726	
C12orf45		0.30474696	
STAG3L1		0.30472493	
EOGT		0.30462623	
SRM		0.30441463	
FAM83A-AS1		0.30437806	
STOX2		0.30409506	
PSMD9		0.30405098	
DTYMK		0.30404	
MYL6		0.30386353	
MPHOSPH10		0.3037031	
KDM5B		0.30354464	
CCBE1		0.30353415	
PITHD1		0.3033858	
KDM2B		0.30331114	
PPAN		0.3031257	
MTATP6P1		0.30311424	
MAF		0.30299002	
ZNF174		0.30294	
IKBKAP		0.30293807	
CXCL1		0.3028807	
RMDN2		0.30277586	
PRPF40B		0.30277327	
PPT2		0.30270147	
GSTO1		0.302575	
MLLT1		0.3024441	
EYA3		0.30242145	
ZNF530		0.30241588	
ARFGEF1		0.30222824	
TOX3		0.30219948	
GCSAM		0.30217755	
ANAPC13		0.3017971	
PPA2		0.301588	
PTPLB		0.30157515	
LEMD2		0.30154088	
RXRA		0.30134034	
IFT88		0.3011011	
EFCAB4A		0.30106512	
UVSSA		0.3009707	
CHMP4A		0.30096224	
BCCIP		0.3008617	
SIAH2		0.30049336	
TPBG		0.30020958	
SPOCK1		0.29986823	
TFAM		0.29975712	
CPSF3L		0.2995727	
MTHFD2L		0.29955837	
TFDP1		0.2995127	
HMGCR		0.2994869	
DCXR		0.2994548	
MAP4K3		0.29942268	
ATP6AP1		0.2992964	
WNT9A		0.29922357	
SMC3		0.29895788	
ALK		0.29886314	
FAM63A		0.29875565	
GPR160		0.29865912	
RP11-197N18.2		0.29842165	
RAB11FIP4		0.29833204	
RP11-274B21.2		0.29831582	
NOLC1		0.29802245	
PIGO		0.29782337	
RP11-400K9.4		0.29761502	
FBF1		0.29752845	
FAM173A		0.29738376	
PMF1-BGLAP		0.29722032	
GRIN2C		0.29721457	
ZNF483		0.29706082	
NWD1		0.29691982	
ARHGDIA		0.2969079	
AGR3		0.29670045	
TBC1D30		0.29660603	
DDX23		0.29655153	
ELF3		0.29654124	
TICAM1		0.29633665	
ABHD16B		0.29630628	
HNRNPD		0.29626495	
BRWD3		0.29619792	
PSMD3		0.29604334	
BCKDHB		0.29603168	
BRD7		0.295837	
TMEM86A		0.2957685	
NFATC2IP		0.2955915	
RUNDC1		0.29556677	
PSMC1P1		0.29553193	
TBCK		0.29531518	
CHADL		0.29516453	
SAR1B		0.29511794	
RP11-62J1.3		0.29503623	
SNX11		0.29501462	
TOX4		0.29483718	
NEO1		0.2947817	
RPS12		0.29474077	
PEX16		0.2947141	
PAXBP1-AS1		0.2946473	
TOM1L1		0.2944297	
MEN1		0.29433224	
PTPRF		0.29413784	
NASP		0.29411885	
RSPH3		0.29393545	
RAB2A		0.29389757	
CCDC171		0.29380083	
LRRC37BP1		0.29371804	
MAFK		0.293384	
PPAP2A		0.29336122	
ETFA		0.29318532	
PRKACA		0.29317844	
SPON2		0.2930948	
STXBP5		0.2928905	
FBXL6		0.2927186	
IQSEC2		0.29270983	
CBS		0.29268858	
FRY		0.29260752	
RMND5B		0.29250842	
AP1G1		0.29239175	
RP11-6N17.4		0.2923851	
ZC3H7A		0.29232863	
ZNF408		0.29225424	
ZNF266		0.2918717	
ESCO1		0.2918495	
THSD4		0.29175165	
RP11-703I16.1		0.2916842	
PAXBP1		0.2916042	
APOM		0.2915938	
TLL2		0.2915436	
CBWD2		0.29141927	
TG		0.2913764	
SHPK		0.2912889	
INPP5J		0.2912718	
SAAL1		0.29101	
OXSR1		0.29097915	
PLAGL1		0.2904675	
HID1		0.2904342	
TYSND1		0.29041457	
CIAPIN1		0.29025933	
ELMOD3		0.29022744	
CYP4X1		0.29019484	
ZNF274		0.2901813	
C1orf53		0.2897961	
PSMC2		0.28970397	
IMPDH1		0.28956148	
NOC2L		0.289312	
SCP2		0.28895414	
UBE2W		0.28880435	
NDUFB11		0.28877518	
CAST		0.28866622	
EVA1C		0.28851497	
YWHAB		0.28848127	
XKR6		0.28816786	
FCGBP		0.28799835	
AAGAB		0.2878086	
PHLPP1		0.287768	
STAG3L3		0.28759265	
PNRC2		0.28746572	
SULT1A2		0.28743225	
ZNF682		0.2872589	
RP11-540B6.6		0.2872529	
GPRC5A		0.2869867	
SWSAP1		0.2869048	
VPS13A		0.28683078	
ZSCAN12P1		0.28680778	
SERINC2		0.28680015	
PSMD13		0.2866736	
SLC26A1		0.28649643	
ANKHD1		0.28639624	
GCHFR		0.28639406	
TIAL1		0.2862512	
SLC30A9		0.2862475	
GAB1		0.2860026	
STOM		0.28598446	
CTB-92J24.2		0.28593227	
TXNDC17		0.2858571	
SNHG17		0.28585687	
PPM1H		0.28580096	
LAMP1		0.28573987	
RP11-268J15.5		0.2857105	
ZFAND5		0.28556105	
C2CD3		0.28552324	
IFT74		0.2851981	
LUC7L3		0.28518358	
GMCL1		0.28471005	
AC005042.4		0.28467005	
NPTN		0.28459504	
VAPB		0.28454983	
USP15		0.28413588	
ABR		0.28406742	
EFCAB4B		0.28403002	
CLIC5		0.28398997	
TEP1		0.2839553	
DCUN1D1		0.28376898	
COMMD1		0.28363127	
VAV3		0.28345913	
SGK1		0.2834433	
RP11-468E2.4		0.28344113	
RECQL4		0.2832738	
ORC4		0.28316256	
RP11-54O7.17		0.2831468	
LAMC2		0.2830141	
HNRNPA2B1		0.2830133	
ETV6		0.28295642	
UBALD2		0.28289795	
FAM45A		0.28279975	
HNRNPH1		0.28270566	
DCTD		0.2825862	
P2RY1		0.28246033	
TP53RK		0.28229904	
EPS15L1		0.28222793	
CSTB		0.28217822	
LINC00672		0.28205433	
KIF3B		0.2818115	
C18orf56		0.28175032	
DUSP18		0.28161162	
DNAJA2		0.28132588	
SCGB1A1		0.28097805	
LMCD1		0.28089994	
TMEM184C		0.28060278	
MTCH2		0.2805857	
RP3-416H24.1		0.2804909	
MRPL38		0.28047878	
SNX17		0.2803705	
UBE2D3		0.28017896	
TRAPPC2		0.28003114	
CXXC5		0.28000078	
ARID2		0.27992457	
EIF4ENIF1		0.27990508	
MYH7B		0.27987933	
DHRS3		0.27986386	
ANAPC16		0.27984768	
C16orf95		0.27983394	
ZC3H14		0.27965298	
ZNF136		0.27957073	
AC004893.11		0.27949184	
MED26		0.27946192	
TBC1D10A		0.2794324	
KIF11		0.27938414	
CD151		0.27937785	
EFCAB10		0.27935714	
ARFGAP3		0.27925816	
GAS2L2		0.27921376	
ALG13		0.27921048	
ECEL1P2		0.27899912	
C14orf2		0.2789304	
RP11-303E16.2		0.27887166	
C15orf65		0.27886546	
ZNF692		0.27881196	
GNPTAB		0.2787832	
EWSR1		0.27868673	
AF127936.7		0.2785101	
TMEM238		0.27830234	
PEBP1		0.2782827	
MROH1		0.2782594	
POP4		0.27825728	
ACE2		0.27807143	
CHMP1B		0.27771458	
WDR26		0.27762127	
AC074289.1		0.27737793	
HNRNPA0		0.2773343	
DDX46		0.27731866	
GIGYF2		0.27720538	
C7orf41		0.27711433	
WBP1L		0.27699763	
C16orf72		0.27696133	
TUBGCP6		0.27662984	
ZNF17		0.27656233	
NOTCH2		0.27647182	
SAC3D1		0.27639326	
ZSWIM4		0.27616417	
RBM4B		0.2761229	
ZNF394		0.2761083	
GGTLC2		0.27553147	
ZNF268		0.27533215	
HTR2B		0.27509406	
CTD-2328D6.1		0.2750184	
CEP192		0.27496415	
HEATR3		0.27491197	
SNX18P3		0.2749026	
CDC34		0.2745788	
MRPS7		0.27456766	
CMTM4		0.2744936	
PFKFB2		0.27432123	
TTLL5		0.27424455	
NFIA		0.27418023	
MFAP1		0.27417558	
CENPE		0.27412224	
COBL		0.2741109	
ADAMTS1		0.27407765	
CBWD1		0.27393085	
PTDSS2		0.2739007	
PIGM		0.27381292	
AC125232.1		0.27376774	
POLR1D		0.27370363	
POC1B		0.2736391	
PANK4		0.27354753	
NSUN3		0.273503	
KIAA0020		0.27348897	
MIR22HG		0.27344537	
ZNF385B		0.27340913	
PRR5-ARHGAP8		0.27336812	
TRIM7		0.27332184	
ZNF746		0.27330393	
ZMYND19		0.2731393	
TIMM44		0.2731276	
AC004057.1		0.27303606	
TRIM4		0.27299562	
ENDOD1		0.27291527	
RMI1		0.2728247	
SDF2		0.27274844	
LTV1		0.27273366	
HSPA4		0.27273357	
CCNL2		0.2727182	
XXyac-YRM2039.2		0.2726592	
AC000068.5		0.27262554	
CDH13		0.2725909	
ANKS3		0.27257904	
LTBP3		0.27255303	
GK5		0.2723407	
NPIPB15		0.2722997	
ASL		0.27227214	
DDX21		0.27218512	
SNHG8		0.27216235	
SNHG3		0.2721555	
VSIG1		0.27214155	
CLEC7A		0.271995	
CTD-2228K2.7		0.27190182	
CDKN2B		0.27150494	
PPIP5K1		0.2712621	
LRPAP1		0.27117464	
MUC5B		0.2709429	
CBWD6		0.27072957	
C17orf82		0.27069873	
FAM32A		0.2706825	
STAM2		0.27028668	
RER1		0.2702295	
AP3M2		0.27007756	
NAA25		0.27004296	
SUCLG1		0.26994485	
ZNF700		0.26983848	
HNRNPDL		0.26977807	
RP4-742C19.8		0.26937494	
TLR4		0.2692938	
AQR		0.26909596	
ZNF140		0.26904964	
NR1D1		0.26896745	
IKBKG		0.26892897	
ANO7P1		0.2688102	
HINT3		0.26870027	
MND1		0.26868898	
ZNF66		0.26868108	
OTUB2		0.26864916	
MCMBP		0.26859847	
MRPS25		0.26852292	
ADAP1		0.26846996	
C19orf24		0.26846293	
CLEC18A		0.26845822	
CASC5		0.2684067	
ZC3H12A		0.26836815	
SRGAP1		0.26828098	
BCL9L		0.26820937	
CCDC101		0.26809496	
QRICH1		0.26804334	
LDLRAD2		0.2680041	
HYAL2		0.2679896	
CYYR1		0.2679854	
CCDC132		0.26792142	
MARK4		0.2678977	
GABPB2		0.26787513	
FAM60A		0.26783568	
ESRRG		0.26772562	
CDK7		0.26757917	
ZBTB42		0.26737347	
WDR1		0.26722783	
AC016629.8		0.26719573	
THEM6		0.2671268	
RPP25L		0.26710048	
SHROOM3		0.26693386	
PSMC4		0.26683962	
CHAF1B		0.2668392	
NEK8		0.26681623	
PACSIN2		0.2667981	
PRPF4B		0.26677677	
SULF2		0.26673028	
SIN3B		0.26671436	
ZNF542		0.2667041	
AC009403.2		0.26667836	
PRICKLE2		0.26661843	
DOK5		0.26661602	
BLZF1		0.2664432	
ELP6		0.26627982	
NINJ1		0.26627076	
IRX5		0.26623455	
STAG1		0.26610744	
GGT7		0.2660917	
ELMOD1		0.26606634	
ERCC6L		0.26604572	
ASB7		0.26599348	
FEZ1		0.26597476	
ZNF564		0.26584816	
JPH1		0.26573175	
TMEM167B		0.26571423	
GSAP		0.26519936	
KIAA1328		0.26501068	
CALML6		0.2646732	
PSKH1		0.26466742	
C11orf95		0.2646604	
ZNF26		0.26465645	
PLA2G10		0.26453558	
WDR41		0.2643239	
ZNF106		0.26430985	
FMR1		0.2642669	
BCL7B		0.26424515	
ACTN4		0.26424	
TBC1D19		0.26413682	
SLC12A4		0.2641336	
HNRNPA1P7		0.26408076	
GTF2IRD1		0.2639947	
TTPAL		0.26395643	
HOMER3		0.2638828	
PPP1R1C		0.26378223	
RYBP		0.26373717	
DOLPP1		0.26366234	
PRCC		0.26357344	
ZNF345		0.26353657	
C21orf91		0.2633444	
IRF2BPL		0.2633041	
MARCH7		0.26328602	
ETF1		0.26321954	
SLC25A33		0.26304725	
IRF3		0.2628588	
TEKT2		0.26279768	
PPP3CA		0.26277733	
AC083899.3		0.26271132	
TRMT112		0.26255304	
MTUS1		0.2624932	
POP7		0.2624517	
GPI		0.26242036	
LRRC37A		0.26230577	
GPS1		0.2621507	
BIRC6		0.26210663	
ANPEP		0.26203236	
UROS		0.26198238	
HNRNPK		0.26182857	
HCFC2		0.26174313	
AC135178.1		0.261727	
RABL5		0.26168317	
AC069547.1		0.2616189	
HAL		0.26160148	
ARPC3		0.26156038	
RP11-159D12.9		0.26147813	
CTD-2313J17.5		0.26147446	
ARIH2		0.26127934	
MAML2		0.26115543	
AES		0.26113123	
BCL7C		0.26091766	
TMEM139		0.26078892	
ACADVL		0.26051143	
EEPD1		0.26043627	
RAB4B		0.26043198	
SLCO4C1		0.2601723	
EVA1B		0.26010555	
C19orf59		0.26000425	
EED		0.25999337	
MLLT3		0.25989282	
HEXA-AS1		0.25979605	
PHLDA1		0.2597596	
CRNDE		0.25974402	
RBM39		0.25974053	
VAT1L		0.25967318	
FEM1B		0.25952628	
CHCHD7		0.25952435	
CYP27C1		0.2594367	
CTU1		0.2594127	
DNAJC7		0.2593661	
SCAND3		0.25917658	
RP11-1023L17.2		0.2591643	
ZC3H15		0.25887978	
RP11-549B18.1		0.25879416	
NCOA7		0.2587722	
TP53BP1		0.25874975	
PIP5K1C		0.25871173	
VWF		0.2586486	
AP3M1		0.25856817	
KHDC1		0.25850654	
NUP43		0.25835145	
SLC15A2		0.25829965	
CRIP2		0.25829208	
POLD3		0.25827685	
GTF2B		0.25825858	
ST7L		0.25820708	
MTERF		0.25815782	
DDX51		0.25810793	
SOCS6		0.2579863	
ADHFE1		0.25793782	
ZBTB8OS		0.2578909	
SGTA		0.25780863	
TUSC3		0.2576961	
KSR1		0.25758457	
RP11-690G19.3		0.2574434	
CARD10		0.25743714	
FN3KRP		0.2573523	
DVL1		0.25721708	
AL049840.1		0.25715736	
UQCRC2		0.25710872	
MUM1		0.2567219	
GPS2		0.25670004	
TLDC1		0.25661665	
HNRNPH2		0.25655457	
EEF1G		0.25653845	
C12orf57		0.2564502	
PIK3C3		0.25643635	
MME		0.25629985	
ARPC2		0.25609532	
MYO10		0.2560349	
SNHG9		0.25597993	
GS1-465N13.1		0.25597772	
SH3BP5L		0.25592873	
RP11-345J4.8		0.25579795	
ERP29		0.255618	
MPV17L		0.2555169	
ANKRD13B		0.25538468	
PRUNE2		0.25537866	
TRIM34		0.25527784	
RASGRF2		0.25524834	
CCT6A		0.25517517	
RHNO1		0.25507075	
ZNF667		0.25506777	
RP11-325K4.2		0.25505713	
SCYL3		0.25505486	
LRRC41		0.25495934	
ZNF543		0.25495365	
PALB2		0.25489858	
HTR7		0.25483078	
FAM162A		0.2545061	
RNF157-AS1		0.2545003	
PHC1P1		0.2544675	
DLL1		0.25442627	
SLC12A6		0.25441733	
VAMP3		0.25437796	
POM121B		0.2543477	
SPATA20		0.25430438	
RGS7BP		0.25430363	
SRPK2		0.25416055	
SV2A		0.25406957	
ZNF346		0.2540459	
PUM2		0.25403014	
SLC25A4		0.2539751	
PRICKLE3		0.25396848	
RRAGA		0.25386184	
PGS1		0.2538259	
CCBL2		0.25372157	
BMF		0.25371015	
MMP7		0.2537033	
PSMB7		0.2534779	
THAP10		0.2534661	
BTBD9		0.253119	
SEMA4D		0.2530882	
POU3F1		0.25296757	
EPCAM		0.25294143	
PDPN		0.25291303	
RNF138		0.2529107	
PIGS		0.25290695	
FAM184B		0.2528977	
PIR		0.25280088	
ALYREF		0.25228688	
TTLL12		0.25215945	
STRADA		0.2521132	
CLHC1		0.25209868	
NSF		0.25197738	
CLINT1		0.2518123	
CXXC1		0.25167584	
DNAJC15		0.25162244	
FOXP1		0.25156996	
GNE		0.2511955	
COG4		0.25114852	
HINFP		0.2510911	
RP11-119F19.2		0.25102535	
AC006262.5		0.25093332	
C9orf69		0.25088596	
HMGCS1		0.25081632	
MFSD4		0.2506436	
KPNA1		0.25058666	
KISS1		0.25051343	
KIF20B		0.25038114	
C18orf32		0.25037146	
ZNF83		0.25033665	
RPL41P1		0.2502366	
INCA1		0.2501918	
POLR3F		0.2500713	
ADH1C		0.25001028	
USP35		0.24996765	
RP11-488L18.10		0.24982803	
IFI27L2		0.24979441	
DMD		0.24962911	
BAG5		0.2495545	
CELF1		0.24943754	
MAPK1		0.24937828	
VPS13C		0.2493434	
DCHS2		0.24925773	
EXT2		0.24920629	
MARS		0.24907564	
RANBP1		0.24901277	
TIMM17B		0.24871211	
FRG1		0.24864545	
CEP78		0.24864529	
POU3F2		0.24847493	
UGT1A6		0.24841136	
MOAP1		0.24828777	
PEX11G		0.24828048	
MMS22L		0.24818236	
PTAFR		0.2481452	
EPB41L5		0.24792932	
INHA		0.2478327	
KCP		0.24773777	
CCDC159		0.2476705	
AC012314.8		0.24715401	
DUSP8P5		0.24710573	
TNRC6A		0.24686897	
AAMP		0.24672581	
WDR34		0.24664016	
FGL1		0.24653377	
RP11-400F19.18		0.24636601	
MTHFD1L		0.24634252	
GTF2IRD2B		0.24624944	
ST3GAL1		0.24624118	
MED29		0.24618682	
UBA5		0.24602915	
ZNHIT1		0.24600837	
SYNGR1		0.24597691	
FAM109A		0.24591987	
TM9SF1		0.24589106	
SERBP1		0.24580394	
C11orf49		0.24577147	
MAML1		0.245624	
SH3YL1		0.24554482	
FBXW9		0.2455338	
MGST1		0.24545126	
DNAJB14		0.24528173	
BPNT1		0.2450268	
FAM201A		0.24499969	
PIGR		0.24493816	
ASNSD1		0.24491623	
SHISA2		0.24483599	
RPS6KL1		0.24476193	
MYLPF		0.24461095	
ARL5B		0.2442416	
C17orf72		0.24421084	
CTCF		0.24417038	
C4orf36		0.24361695	
CCNI		0.24357478	
ZHX1		0.24340273	
ATP6V0E1		0.24335471	
CALM3		0.24331738	
IFT46		0.24328545	
SCARNA2		0.24319397	
DUSP16		0.2430878	
AC004951.6		0.24308157	
PSMD14		0.24273905	
MGLL		0.24273422	
TSNAX		0.2426939	
SORBS1		0.24264339	
ZMYM4		0.24262936	
REEP6		0.2426127	
C2orf50		0.24249424	
C1QTNF9B-AS1		0.24223936	
RSBN1L		0.24205607	
ACTG1		0.24201788	
TRAPPC11		0.24194303	
RP11-296I10.3		0.24185225	
TRAF3		0.24177663	
ANP32B		0.2417577	
PSPC1		0.24160518	
TCTA		0.24154152	
CDK12		0.24134758	
CUZD1		0.24134497	
RMI2		0.24128899	
ISYNA1		0.24127473	
SLC30A7		0.24111976	
RCAN3		0.24109825	
PSMG3		0.24107726	
NF2		0.24106115	
N4BP3		0.24090862	
CCDC108		0.24085736	
RAP1A		0.2406345	
PSMD11		0.24052744	
TLE1		0.24046895	
HIST3H2A		0.24043758	
ACP1		0.2403856	
RN7SL3		0.24034268	
TASP1		0.24029171	
SLC38A10		0.24028744	
CSTF3		0.24024293	
POLA2		0.24023888	
UFL1		0.24017581	
RP11-345P4.7		0.2401626	
MFSD2A		0.2400544	
NOS1		0.23993629	
RP11-22B23.1		0.23990795	
TMEM102		0.23986045	
NDUFB3		0.23982981	
LRRC48		0.23980704	
LINC00085		0.23980093	
RP11-706O15.7		0.23965731	
GLRX5		0.23953395	
RP11-420A23.1		0.2394264	
MN1		0.23940235	
AP001007.1		0.239155	
TADA3		0.23914981	
WDR16		0.2390081	
EIF3M		0.23896854	
SHQ1		0.23889051	
C21orf90		0.23861888	
IFRD1		0.23851025	
MYPOP		0.2384033	
SUCLA2		0.23833075	
RAC1		0.2383276	
KIAA0368		0.23830399	
C7orf63		0.23827173	
AFAP1L1		0.2381482	
RRP36		0.23804891	
RP11-539I5.1		0.23783097	
VANGL1		0.23781973	
TCF20		0.23774062	
LMTK3		0.23769149	
VSIG10		0.23768611	
POLR2G		0.23765618	
SPRYD7		0.23762812	
TRIM16		0.23760158	
GPRC5B		0.23745716	
SPDYE3		0.23740411	
hsa-mir-1199		0.23727675	
RCE1		0.23726451	
HIST2H2BC		0.23717652	
SIRT6		0.23714149	
ACADSB		0.2371289	
RP11-345J4.5		0.2368356	
ARHGAP5		0.23671848	
NFASC		0.2366844	
ERH		0.23667385	
SCUBE2		0.2366184	
AGO2		0.23654279	
PRPF31		0.23650326	
ZNF324B		0.23634411	
POLR3K		0.23619781	
AC002467.7		0.23618807	
PSMB5		0.2360517	
ZNF517		0.2359491	
PPP6C		0.23594162	
GTF2H3		0.23576793	
LAMB3		0.23569469	
C22orf29		0.23567702	
PET112		0.2355767	
SLC35A3		0.23543783	
NOP58		0.2351973	
ZNF430		0.2350608	
TMEM199		0.23506066	
MEPCE		0.2350184	
POLR2B		0.23494196	
RP11-552F3.9		0.23493451	
SH2D5		0.23490755	
NRL		0.234861	
ENC1		0.23479302	
CNTD1		0.23444946	
URAHP		0.23436968	
LYRM2		0.23425514	
CEBPA		0.23423512	
B9D2		0.23420596	
RWDD1		0.23419377	
C10orf112		0.233974	
CREB3L1		0.23385672	
SLC20A1		0.2335244	
MAP2K3		0.23348717	
FUCA1		0.23342644	
PMS2CL		0.23338407	
PDE12		0.23334767	
PROM1		0.23330495	
COG2		0.23309752	
SERPINB7		0.23296557	
ZNF714		0.23284437	
MREG		0.23272116	
NDUFB1		0.23267436	
EZH2		0.23250487	
CDCA4		0.23238464	
TRMU		0.23233372	
SERPINF2		0.23225272	
CCDC146		0.23221813	
SEH1L		0.2321575	
PPARGC1B		0.2319751	
DOLK		0.23192395	
VASN		0.23191434	
RP1-178F15.4		0.2319042	
PGLYRP4		0.23172325	
ZBTB44		0.23171312	
NCK2		0.23168677	
TFCP2		0.23167478	
PGGT1B		0.23164776	
CDIP1		0.2316088	
RIN2		0.2314875	
LINC00662		0.23129728	
RPS2		0.23126377	
C1orf226		0.23108013	
LRP5		0.23104078	
ZNF444		0.23100968	
RP11-427H3.1		0.23093502	
ZNF112		0.23085235	
NUDC		0.23065941	
GARS		0.23060945	
DAG1		0.2304716	
NAF1		0.23036712	
FMN2		0.23014128	
RPS19BP1		0.23010048	
LARP4B		0.2300097	
SVIL		0.22989023	
PITX1		0.22981277	
IMPACT		0.22964299	
ABHD6		0.22950849	
AAK1		0.22942112	
CEP63		0.2293032	
ATL2		0.2292566	
SLFN13		0.22920196	
CS		0.22877204	
PPP2R5E		0.22866876	
TSPAN13		0.22856651	
ARL17A		0.22851737	
YBX1		0.2284842	
CAP1		0.22841425	
FRAT1		0.2282132	
CCNT2		0.2282018	
DKFZP779L1853		0.22819513	
C20orf85		0.22785167	
RRP9		0.22780791	
TXN2		0.22768037	
ARTN		0.22763735	
EFNA5		0.22753361	
TUFM		0.22749647	
EPHA3		0.22697006	
NAALADL2		0.22694536	
HIST2H2BE		0.22677374	
SUV420H1		0.22670218	
PSPH		0.22669469	
TNFSF15		0.22668801	
FAM84B		0.22656383	
CD164		0.22655067	
UQCRC1		0.2265431	
C11orf82		0.22650251	
KIAA1432		0.22645742	
KIAA0930		0.2263456	
ZBED5-AS1		0.22594976	
ATXN2L		0.22590852	
ELOVL7		0.22567955	
PPP2CA		0.22554328	
AHNAK		0.22554232	
EHD3		0.22549616	
